ts,equity
2026-06-22 16:00:00+00:00,9849.204909584027
2026-06-22 20:00:00+00:00,9829.141017740296
2026-06-23 00:00:00+00:00,9822.661126805897
2026-06-23 04:00:00+00:00,9743.213451853797
2026-06-23 08:00:00+00:00,9747.056270229834
2026-06-23 12:00:00+00:00,9714.268021892489
2026-06-23 16:00:00+00:00,9689.005758234303
2026-06-23 20:00:00+00:00,9691.552544594173
2026-06-24 00:00:00+00:00,9688.54150030412
2026-06-24 04:00:00+00:00,9688.607822865573
2026-06-24 08:00:00+00:00,9700.002038923532
2026-06-24 12:00:00+00:00,9723.43379988556
2026-06-24 16:00:00+00:00,9682.572469773175
2026-06-24 20:00:00+00:00,9664.80356786939
2026-06-25 00:00:00+00:00,9664.80356786939
2026-06-25 04:00:00+00:00,9664.80356786939
2026-06-25 08:00:00+00:00,9664.80356786939
2026-06-25 12:00:00+00:00,9664.80356786939
2026-06-25 16:00:00+00:00,9664.80356786939
2026-06-25 20:00:00+00:00,9664.80356786939
2026-06-26 00:00:00+00:00,9664.80356786939
2026-06-26 04:00:00+00:00,9664.80356786939
2026-06-26 08:00:00+00:00,9664.80356786939
2026-06-26 12:00:00+00:00,9664.80356786939
2026-06-26 16:00:00+00:00,9664.80356786939
2026-06-26 20:00:00+00:00,9664.80356786939
2026-06-27 00:00:00+00:00,9664.80356786939
2026-06-27 04:00:00+00:00,9664.80356786939
2026-06-27 08:00:00+00:00,9664.80356786939
2026-06-27 12:00:00+00:00,9664.80356786939
2026-06-27 16:00:00+00:00,9664.80356786939
2026-06-27 20:00:00+00:00,9664.80356786939
2026-06-28 00:00:00+00:00,9664.80356786939
2026-06-28 04:00:00+00:00,9664.80356786939
2026-06-28 08:00:00+00:00,9664.80356786939
2026-06-28 12:00:00+00:00,9664.80356786939
2026-06-28 16:00:00+00:00,9664.80356786939
2026-06-28 20:00:00+00:00,9664.80356786939
2026-06-29 00:00:00+00:00,9664.80356786939
2026-06-29 04:00:00+00:00,9664.80356786939
2026-06-29 08:00:00+00:00,9664.80356786939
2026-06-29 12:00:00+00:00,9664.80356786939
2026-06-29 16:00:00+00:00,9663.836267646917
2026-06-29 20:00:00+00:00,9656.603221909168
2026-06-30 00:00:00+00:00,9661.346401269959
2026-06-30 04:00:00+00:00,9660.19749862183
2026-06-30 08:00:00+00:00,9658.23782516884
2026-06-30 12:00:00+00:00,9683.523885584982
2026-06-30 16:00:00+00:00,9689.33966775821
2026-06-30 20:00:00+00:00,9679.123756232464
2026-07-01 00:00:00+00:00,9676.241655004033
2026-07-01 04:00:00+00:00,9672.207643502834
2026-07-01 08:00:00+00:00,9670.650479539298
2026-07-01 12:00:00+00:00,9734.438646156821
2026-07-01 16:00:00+00:00,9702.360357342364
2026-07-01 20:00:00+00:00,9695.169595607738
2026-07-02 00:00:00+00:00,9723.600358868165
2026-07-02 04:00:00+00:00,9702.336580028576
2026-07-02 08:00:00+00:00,9711.359896016093
2026-07-02 12:00:00+00:00,9698.27131835068
2026-07-02 16:00:00+00:00,9694.750899384151
2026-07-02 20:00:00+00:00,9697.843137610658
2026-07-03 00:00:00+00:00,9698.111205671856
2026-07-03 04:00:00+00:00,9694.693337891587
2026-07-03 08:00:00+00:00,9696.435780289372
2026-07-03 12:00:00+00:00,9682.6302751377
2026-07-03 16:00:00+00:00,9680.48573064812
2026-07-03 20:00:00+00:00,9681.75905393881
2026-07-04 00:00:00+00:00,9679.815560495128
2026-07-04 04:00:00+00:00,9682.429224091804
2026-07-04 08:00:00+00:00,9682.429224091804
2026-07-04 12:00:00+00:00,9679.212407357434
2026-07-04 16:00:00+00:00,9677.46996495965
2026-07-04 20:00:00+00:00,9677.46996495965
2026-07-05 00:00:00+00:00,9677.46996495965
2026-07-05 04:00:00+00:00,9676.196641668961
2026-07-05 08:00:00+00:00,9675.45945450067
2026-07-05 12:00:00+00:00,9675.45945450067
2026-07-05 16:00:00+00:00,9680.083628556325
2026-07-05 20:00:00+00:00,9681.490985877612
2026-07-06 00:00:00+00:00,9685.700826665186
2026-07-06 04:00:00+00:00,9688.46107579098
2026-07-06 08:00:00+00:00,9693.422455938278
2026-07-06 12:00:00+00:00,9746.206420558632
2026-07-06 16:00:00+00:00,9739.114728205486
2026-07-06 20:00:00+00:00,9727.457876613384
2026-07-07 00:00:00+00:00,9721.58823367047
2026-07-07 04:00:00+00:00,9715.07740381252
2026-07-07 08:00:00+00:00,9741.330431092549
2026-07-07 12:00:00+00:00,9690.761767098571
2026-07-07 16:00:00+00:00,9651.532476629876
2026-07-07 20:00:00+00:00,9650.961216300078
2026-07-08 00:00:00+00:00,9653.32435377486
2026-07-08 04:00:00+00:00,9652.190067793481
2026-07-08 08:00:00+00:00,9612.936463067039
2026-07-08 12:00:00+00:00,9591.736840284782
2026-07-08 16:00:00+00:00,9628.004458710173
2026-07-08 20:00:00+00:00,9624.726822159791
2026-07-09 00:00:00+00:00,9639.868039075787
2026-07-09 04:00:00+00:00,9648.211367362903
2026-07-09 08:00:00+00:00,9629.953059603216
2026-07-09 12:00:00+00:00,9670.988196492002
2026-07-09 16:00:00+00:00,9712.10351530329
2026-07-09 20:00:00+00:00,9699.991872381968
2026-07-10 00:00:00+00:00,9701.409763383097
2026-07-10 04:00:00+00:00,9694.25486447422
2026-07-10 08:00:00+00:00,9699.0699318736
2026-07-10 12:00:00+00:00,9706.793799284642
2026-07-10 16:00:00+00:00,9719.790234340438
2026-07-10 20:00:00+00:00,9714.360873365762
2026-07-11 00:00:00+00:00,9708.877530050353
2026-07-11 04:00:00+00:00,9698.914554521785
2026-07-11 08:00:00+00:00,9708.043457147403
2026-07-11 12:00:00+00:00,9697.472087234757
2026-07-11 16:00:00+00:00,9693.955096166314
2026-07-11 20:00:00+00:00,9693.53799272388
2026-07-12 00:00:00+00:00,9708.048364494862
2026-07-12 04:00:00+00:00,9703.850535426962
2026-07-12 08:00:00+00:00,9705.423517512507
2026-07-12 12:00:00+00:00,9700.587761091758
2026-07-12 16:00:00+00:00,9702.511014478729
2026-07-12 20:00:00+00:00,9702.511245639134
2026-07-13 00:00:00+00:00,9652.504847990296
2026-07-13 04:00:00+00:00,9654.5755116
2026-07-13 08:00:00+00:00,9655.88356537896
2026-07-13 12:00:00+00:00,9661.941970775104
2026-07-13 16:00:00+00:00,9658.64904286575
2026-07-13 20:00:00+00:00,9654.691128625102
2026-07-14 00:00:00+00:00,9645.040189629743
2026-07-14 04:00:00+00:00,9637.92138180204
2026-07-14 08:00:00+00:00,9639.74111459855
2026-07-14 12:00:00+00:00,9635.29874535253
2026-07-14 16:00:00+00:00,9648.466201032083
2026-07-14 20:00:00+00:00,9656.470736726187
2026-07-15 00:00:00+00:00,9656.986326081727
2026-07-15 04:00:00+00:00,9651.951408773744
2026-07-15 08:00:00+00:00,9664.12192743824
2026-07-15 12:00:00+00:00,9727.004923348153
2026-07-15 16:00:00+00:00,9741.009681476671
2026-07-15 20:00:00+00:00,9742.355402870497
2026-07-16 00:00:00+00:00,9745.647061669246
2026-07-16 04:00:00+00:00,9736.310992675835
2026-07-16 08:00:00+00:00,9740.261575032759
2026-07-16 12:00:00+00:00,9766.12412292207
2026-07-16 16:00:00+00:00,9768.676955365845
2026-07-16 20:00:00+00:00,9777.005656860827
2026-07-17 00:00:00+00:00,9765.930071034953
2026-07-17 04:00:00+00:00,9776.85384452875
2026-07-17 08:00:00+00:00,9751.4342906257
2026-07-17 12:00:00+00:00,9748.070036457671
2026-07-17 16:00:00+00:00,9756.882773969539
2026-07-17 20:00:00+00:00,9756.112078293596
2026-07-18 00:00:00+00:00,9745.824966445141
2026-07-18 04:00:00+00:00,9745.556898383944
2026-07-18 08:00:00+00:00,9745.489881368645
2026-07-18 12:00:00+00:00,9745.489881368645
2026-07-18 16:00:00+00:00,9748.237578995919
2026-07-18 20:00:00+00:00,9749.644936317207
2026-07-19 00:00:00+00:00,9749.644936317207
2026-07-19 04:00:00+00:00,9744.417609123855
2026-07-19 08:00:00+00:00,9744.417609123855
2026-07-19 12:00:00+00:00,9744.216558077958
2026-07-19 16:00:00+00:00,9748.974766164212
2026-07-19 20:00:00+00:00,9750.717208561997
2026-07-20 00:00:00+00:00,9760.9708119028
2026-07-20 04:00:00+00:00,9754.135076342263
2026-07-20 08:00:00+00:00,9742.541132695473
2026-07-20 12:00:00+00:00,9700.060695704324
2026-07-20 16:00:00+00:00,9682.319252468897
2026-07-20 20:00:00+00:00,9682.899580051364
2026-07-21 00:00:00+00:00,9701.608235924237
2026-07-21 04:00:00+00:00,9704.537508483358
2026-07-21 08:00:00+00:00,9706.88645346001
2026-07-21 12:00:00+00:00,9714.320173444949
2026-07-21 16:00:00+00:00,9718.133754701163
2026-07-21 20:00:00+00:00,9715.619001843805
2026-07-22 00:00:00+00:00,9710.782938656577
2026-07-22 04:00:00+00:00,9700.945004401417
2026-07-22 08:00:00+00:00,9700.972639048201
2026-07-22 12:00:00+00:00,9719.349679159666
2026-07-22 16:00:00+00:00,9707.826031450673
2026-07-22 20:00:00+00:00,9705.61525970794
2026-07-23 00:00:00+00:00,9705.034932125473
2026-07-23 04:00:00+00:00,9696.412922328816
2026-07-23 08:00:00+00:00,9694.671939581414
2026-07-23 12:00:00+00:00,9667.866685924262
2026-07-23 16:00:00+00:00,9667.866685924262
2026-07-23 20:00:00+00:00,9667.866685924262
2026-07-24 00:00:00+00:00,9667.866685924262
2026-07-24 04:00:00+00:00,9667.866685924262
2026-07-24 08:00:00+00:00,9667.866685924262
2026-07-24 12:00:00+00:00,9667.866685924262
2026-07-24 16:00:00+00:00,9665.733195881345
2026-07-24 20:00:00+00:00,9668.98943831559
2026-07-25 00:00:00+00:00,9665.0926235992
2026-07-25 04:00:00+00:00,9661.302570929833
2026-07-25 08:00:00+00:00,9660.395093530125
2026-07-25 12:00:00+00:00,9660.928903765247
2026-07-25 16:00:00+00:00,9658.953805895295
2026-07-25 20:00:00+00:00,9658.740281801247
2026-07-26 00:00:00+00:00,9658.740281801247
2026-07-26 04:00:00+00:00,9658.740281801247
2026-07-26 08:00:00+00:00,9658.686900777735
2026-07-26 12:00:00+00:00,9660.715379671197
2026-07-26 16:00:00+00:00,9664.665575411102
2026-07-26 20:00:00+00:00,9663.384430846809
2026-07-27 00:00:00+00:00,9681.000168605837
2026-07-27 04:00:00+00:00,9671.365283512252
2026-07-27 08:00:00+00:00,9671.217215910037
2026-07-27 12:00:00+00:00,9665.978089050532
2026-07-27 16:00:00+00:00,9669.182949941114
2026-07-27 20:00:00+00:00,9670.218560596653
2026-07-28 00:00:00+00:00,9673.833539801715
2026-07-28 04:00:00+00:00,9671.396188587312
2026-07-28 08:00:00+00:00,9677.88012420134
2026-07-28 12:00:00+00:00,9691.993954021553
2026-07-28 16:00:00+00:00,9690.237598271638
2026-07-28 20:00:00+00:00,9703.595749326183
2026-07-29 00:00:00+00:00,9700.031484213214
2026-07-29 04:00:00+00:00,9704.25022448702
2026-07-29 08:00:00+00:00,9699.435621648292
2026-07-29 12:00:00+00:00,9675.173426455252
2026-07-29 16:00:00+00:00,9660.653788059932
2026-07-29 20:00:00+00:00,9671.70365992696
2026-07-30 00:00:00+00:00,9662.361980812322
2026-07-30 04:00:00+00:00,9661.507884436127
2026-07-30 08:00:00+00:00,9649.550535169392
2026-07-30 12:00:00+00:00,9623.270683627168
2026-07-30 16:00:00+00:00,9623.270683627168
2026-07-30 20:00:00+00:00,9623.270683627168
2026-07-31 00:00:00+00:00,9620.961098663098
2026-07-31 04:00:00+00:00,9624.908560252548
2026-07-31 08:00:00+00:00,9603.46662625776
2026-07-31 12:00:00+00:00,9557.403209725118
2026-07-31 16:00:00+00:00,9592.973194744489
2026-07-31 20:00:00+00:00,9567.995274088073
2026-08-01 00:00:00+00:00,9577.831300023297
2026-08-01 04:00:00+00:00,9582.980562422337
2026-08-01 08:00:00+00:00,9579.717758415887
2026-08-01 12:00:00+00:00,9581.510797347964
2026-08-01 16:00:00+00:00,9576.639654773215
2026-08-01 20:00:00+00:00,9577.204166459647
2026-08-02 00:00:00+00:00,9595.325062598116
2026-08-02 04:00:00+00:00,9599.392693570806
2026-08-02 08:00:00+00:00,9600.640256232742
2026-08-02 12:00:00+00:00,9603.181544227802
2026-08-02 16:00:00+00:00,9615.730403652347
2026-08-02 20:00:00+00:00,9622.49689190479
2026-08-03 00:00:00+00:00,9637.826414157906
2026-08-03 04:00:00+00:00,9627.036891046344
2026-08-03 08:00:00+00:00,9605.87325154311
2026-08-03 12:00:00+00:00,9700.389484858628
2026-08-03 16:00:00+00:00,9706.153193211634
2026-08-03 20:00:00+00:00,9714.75787080968
2026-08-04 00:00:00+00:00,9726.084647019776
2026-08-04 04:00:00+00:00,9735.273805739833
2026-08-04 08:00:00+00:00,9751.955807786544
2026-08-04 12:00:00+00:00,9796.27119257894
2026-08-04 16:00:00+00:00,9836.510350167553
2026-08-04 20:00:00+00:00,9823.728004611996
2026-08-05 00:00:00+00:00,9838.056973271694
2026-08-05 04:00:00+00:00,9842.300992334094
2026-08-05 08:00:00+00:00,9829.436003402066
2026-08-05 12:00:00+00:00,9795.448898120187
2026-08-05 16:00:00+00:00,9782.298508610154
2026-08-05 20:00:00+00:00,9787.243183070312
2026-08-06 00:00:00+00:00,9786.605648150082
2026-08-06 04:00:00+00:00,9777.758851190163
2026-08-06 08:00:00+00:00,9775.985430129494
2026-08-06 12:00:00+00:00,9763.924179079264
2026-08-06 16:00:00+00:00,9763.030283664615
2026-08-06 20:00:00+00:00,9774.983951192504
2026-08-07 00:00:00+00:00,9765.220153363709
2026-08-07 04:00:00+00:00,9780.452202890678
2026-08-07 08:00:00+00:00,9788.31353343239
2026-08-07 12:00:00+00:00,9852.720008723216
2026-08-07 16:00:00+00:00,9840.555100047808
2026-08-07 20:00:00+00:00,9842.904209374414
2026-08-08 00:00:00+00:00,9847.411945159132
2026-08-08 04:00:00+00:00,9838.233982022986
2026-08-08 08:00:00+00:00,9838.175653538678
2026-08-08 12:00:00+00:00,9840.437784714417
2026-08-08 16:00:00+00:00,9842.957326940606
2026-08-08 20:00:00+00:00,9844.606038211092
2026-08-09 00:00:00+00:00,9847.333120281677
2026-08-09 04:00:00+00:00,9850.74834358623
2026-08-09 08:00:00+00:00,9848.300030765164
2026-08-09 12:00:00+00:00,9853.307274614199
2026-08-09 16:00:00+00:00,9855.636760336434
2026-08-09 20:00:00+00:00,9880.415257372086
2026-08-10 00:00:00+00:00,9856.10725663814
2026-08-10 04:00:00+00:00,9865.494400592695
2026-08-10 08:00:00+00:00,9851.03253435369
2026-08-10 12:00:00+00:00,9856.758326324445
2026-08-10 16:00:00+00:00,9844.981945810427
2026-08-10 20:00:00+00:00,9834.878679799043
2026-08-11 00:00:00+00:00,9846.435881797479
2026-08-11 04:00:00+00:00,9840.154892912775
2026-08-11 08:00:00+00:00,9851.74375430043
2026-08-11 12:00:00+00:00,9846.954578084587
2026-08-11 16:00:00+00:00,9839.443746915671
2026-08-11 20:00:00+00:00,9839.749368182202
2026-08-12 00:00:00+00:00,9838.714957741635
2026-08-12 04:00:00+00:00,9840.877815935548
2026-08-12 08:00:00+00:00,9843.416823380576
2026-08-12 12:00:00+00:00,9805.612934050516
2026-08-12 16:00:00+00:00,9805.612934050516
2026-08-12 20:00:00+00:00,9805.612934050516
2026-08-13 00:00:00+00:00,9805.612934050516
2026-08-13 04:00:00+00:00,9805.612934050516
2026-08-13 08:00:00+00:00,9805.612934050516
2026-08-13 12:00:00+00:00,9805.612934050516
2026-08-13 16:00:00+00:00,9800.906804645478
2026-08-13 20:00:00+00:00,9799.467148485197
2026-08-14 00:00:00+00:00,9789.252034793139
2026-08-14 04:00:00+00:00,9798.11343198485
2026-08-14 08:00:00+00:00,9813.155464371164
2026-08-14 12:00:00+00:00,9773.330860386784
2026-08-14 16:00:00+00:00,9796.975137883419
2026-08-14 20:00:00+00:00,9791.98982592441
2026-08-15 00:00:00+00:00,9799.43368392999
2026-08-15 04:00:00+00:00,9803.786786609751
2026-08-15 08:00:00+00:00,9802.28424067227
2026-08-15 12:00:00+00:00,9801.428760800613
2026-08-15 16:00:00+00:00,9802.680371878505
2026-08-15 20:00:00+00:00,9807.98292895595
2026-08-16 00:00:00+00:00,9809.310885677802
2026-08-16 04:00:00+00:00,9808.38735628542
2026-08-16 08:00:00+00:00,9809.591486775307
2026-08-16 12:00:00+00:00,9812.775723341141
2026-08-16 16:00:00+00:00,9816.214158658993
2026-08-16 20:00:00+00:00,9821.413794836495
2026-08-17 00:00:00+00:00,9813.87496945852
2026-08-17 04:00:00+00:00,9822.717767720413
2026-08-17 08:00:00+00:00,9803.449631986463
2026-08-17 12:00:00+00:00,9796.427948416178
2026-08-17 16:00:00+00:00,9767.045449527071
2026-08-17 20:00:00+00:00,9768.732585750702
2026-08-18 00:00:00+00:00,9735.120620963893
2026-08-18 04:00:00+00:00,9735.120620963893
2026-08-18 08:00:00+00:00,9735.120620963893
2026-08-18 12:00:00+00:00,9735.120620963893
2026-08-18 16:00:00+00:00,9732.784192014862
2026-08-18 20:00:00+00:00,9733.669348509035
