ts,equity
2026-06-12 12:00:00+00:00,9945.708170969674
2026-06-12 16:00:00+00:00,9945.708170969674
2026-06-12 20:00:00+00:00,9943.83514969033
2026-06-13 00:00:00+00:00,9944.531666476554
2026-06-13 04:00:00+00:00,9944.900681992434
2026-06-13 08:00:00+00:00,9943.193985231486
2026-06-13 12:00:00+00:00,9943.378492989428
2026-06-13 16:00:00+00:00,9943.609127686852
2026-06-13 20:00:00+00:00,9943.747508505308
2026-06-14 00:00:00+00:00,9943.263175640715
2026-06-14 04:00:00+00:00,9944.001206672476
2026-06-14 08:00:00+00:00,9944.162650960674
2026-06-14 12:00:00+00:00,9945.154380159604
2026-06-14 20:00:00+00:00,9944.508603006812
2026-06-15 00:00:00+00:00,9953.434165797176
2026-06-15 04:00:00+00:00,9947.754468257039
2026-06-15 08:00:00+00:00,9955.35507444602
2026-06-15 12:00:00+00:00,9978.909125758506
2026-06-15 16:00:00+00:00,9979.91164785395
2026-06-15 20:00:00+00:00,9970.262830840387
2026-06-16 00:00:00+00:00,9958.865721746146
2026-06-16 04:00:00+00:00,9959.940400690932
2026-06-16 08:00:00+00:00,9968.356881462338
2026-06-16 12:00:00+00:00,9931.825964609641
2026-06-16 16:00:00+00:00,9910.179884339537
2026-06-16 20:00:00+00:00,9910.305173135263
2026-06-17 00:00:00+00:00,9926.881584503832
2026-06-17 04:00:00+00:00,9933.427700489363
2026-06-17 08:00:00+00:00,9912.63860148125
2026-06-17 12:00:00+00:00,9915.331760200572
2026-06-17 16:00:00+00:00,9838.398029995205
2026-06-17 20:00:00+00:00,9866.332195031344
2026-06-18 00:00:00+00:00,9883.257171631285
2026-06-18 04:00:00+00:00,9882.695181619614
2026-06-18 08:00:00+00:00,9872.585268362547
2026-06-18 12:00:00+00:00,9891.233780874489
2026-06-18 16:00:00+00:00,9898.028887294686
2026-06-18 20:00:00+00:00,9894.31201050445
2026-06-19 00:00:00+00:00,9892.33033286016
2026-06-19 04:00:00+00:00,9896.835256995768
2026-06-19 08:00:00+00:00,9893.7878083158
2026-06-19 12:00:00+00:00,9896.106519267949
2026-06-19 16:00:00+00:00,9893.721559431451
2026-06-19 20:00:00+00:00,9895.046537118395
2026-06-20 00:00:00+00:00,9902.267665512238
2026-06-20 04:00:00+00:00,9935.65710322322
2026-06-20 08:00:00+00:00,9938.770800787537
2026-06-20 12:00:00+00:00,9941.420756161426
2026-06-20 16:00:00+00:00,9909.687540559124
2026-06-20 20:00:00+00:00,9945.660684759645
2026-06-21 00:00:00+00:00,9945.196942569215
2026-06-21 04:00:00+00:00,9886.386729183212
2026-06-21 08:00:00+00:00,9874.558812906283
2026-06-21 12:00:00+00:00,9885.099107097769
2026-06-21 16:00:00+00:00,9900.106147728817
2026-06-21 20:00:00+00:00,9906.915106514196
2026-06-22 00:00:00+00:00,9816.43815265784
2026-06-22 04:00:00+00:00,9843.058795995381
2026-06-22 08:00:00+00:00,9834.184232167225
2026-06-22 12:00:00+00:00,9854.395437234998
2026-06-22 16:00:00+00:00,9830.644580631244
2026-06-22 20:00:00+00:00,9810.605129236394
2026-06-23 00:00:00+00:00,9804.139278420891
2026-06-23 04:00:00+00:00,9723.218489654746
2026-06-23 08:00:00+00:00,9727.054340534636
2026-06-23 12:00:00+00:00,9693.05809109907
2026-06-23 16:00:00+00:00,9667.823891051226
2026-06-23 20:00:00+00:00,9670.367848210159
2026-06-24 00:00:00+00:00,9667.360148860796
2026-06-24 04:00:00+00:00,9667.426397745143
2026-06-24 08:00:00+00:00,9678.807956075989
2026-06-24 12:00:00+00:00,9702.213686915851
2026-06-24 16:00:00+00:00,9661.397749269549
2026-06-24 20:00:00+00:00,9642.106471640955
2026-06-25 00:00:00+00:00,9642.106471640955
2026-06-25 04:00:00+00:00,9642.106471640955
2026-06-25 08:00:00+00:00,9642.106471640955
2026-06-25 12:00:00+00:00,9642.106471640955
2026-06-25 16:00:00+00:00,9642.106471640955
2026-06-25 20:00:00+00:00,9642.106471640955
2026-06-26 00:00:00+00:00,9642.106471640955
2026-06-26 04:00:00+00:00,9642.106471640955
2026-06-26 08:00:00+00:00,9642.106471640955
2026-06-26 12:00:00+00:00,9642.106471640955
2026-06-26 16:00:00+00:00,9642.106471640955
2026-06-26 20:00:00+00:00,9642.106471640955
2026-06-27 00:00:00+00:00,9642.106471640955
2026-06-27 04:00:00+00:00,9642.106471640955
2026-06-27 08:00:00+00:00,9642.106471640955
2026-06-27 12:00:00+00:00,9642.106471640955
2026-06-27 16:00:00+00:00,9642.106471640955
2026-06-27 20:00:00+00:00,9642.106471640955
2026-06-28 00:00:00+00:00,9642.106471640955
2026-06-28 04:00:00+00:00,9642.106471640955
2026-06-28 08:00:00+00:00,9642.106471640955
2026-06-28 12:00:00+00:00,9642.106471640955
2026-06-28 16:00:00+00:00,9642.106471640955
2026-06-28 20:00:00+00:00,9642.106471640955
2026-06-29 00:00:00+00:00,9642.106471640955
2026-06-29 04:00:00+00:00,9642.106471640955
2026-06-29 08:00:00+00:00,9642.106471640955
2026-06-29 12:00:00+00:00,9642.106471640955
2026-06-29 16:00:00+00:00,9640.498090661862
2026-06-29 20:00:00+00:00,9631.740490459972
2026-06-30 00:00:00+00:00,9636.47234660534
2026-06-30 04:00:00+00:00,9635.326129908331
2026-06-30 08:00:00+00:00,9633.370917851124
2026-06-30 12:00:00+00:00,9658.59700841865
2026-06-30 16:00:00+00:00,9661.306976333093
2026-06-30 20:00:00+00:00,9651.115542139532
2026-07-01 00:00:00+00:00,9648.239534758459
2026-07-01 04:00:00+00:00,9644.216431237557
2026-07-01 08:00:00+00:00,9642.664904393907
2026-07-01 12:00:00+00:00,9706.288006682029
2026-07-01 16:00:00+00:00,9674.290660157874
2026-07-01 20:00:00+00:00,9667.116866229715
2026-07-02 00:00:00+00:00,9695.473523005307
2026-07-02 04:00:00+00:00,9674.26326722508
2026-07-02 08:00:00+00:00,9683.26752824336
2026-07-02 12:00:00+00:00,9670.187715731805
2026-07-02 16:00:00+00:00,9664.559030505041
2026-07-02 20:00:00+00:00,9667.643544719094
2026-07-03 00:00:00+00:00,9667.910880003692
2026-07-03 04:00:00+00:00,9664.502355125062
2026-07-03 08:00:00+00:00,9666.240034474951
2026-07-03 12:00:00+00:00,9652.472267318131
2026-07-03 16:00:00+00:00,9650.333585041344
2026-07-03 20:00:00+00:00,9651.603427643186
2026-07-04 00:00:00+00:00,9649.665246829847
2026-07-04 04:00:00+00:00,9652.271765854683
2026-07-04 08:00:00+00:00,9652.271765854683
2026-07-04 12:00:00+00:00,9649.0637424395
2026-07-04 16:00:00+00:00,9647.326063089611
2026-07-04 20:00:00+00:00,9647.326063089611
2026-07-05 00:00:00+00:00,9647.326063089611
2026-07-05 04:00:00+00:00,9646.056220487768
2026-07-05 08:00:00+00:00,9645.321048455124
2026-07-05 12:00:00+00:00,9645.321048455124
2026-07-05 16:00:00+00:00,9649.932582114447
2026-07-05 20:00:00+00:00,9651.336092358588
2026-07-06 00:00:00+00:00,9655.535125861603
2026-07-06 04:00:00+00:00,9658.289391951159
2026-07-06 08:00:00+00:00,9663.236719657914
2026-07-06 12:00:00+00:00,9715.878864836435
2026-07-06 16:00:00+00:00,9707.523269684005
2026-07-06 20:00:00+00:00,9695.901794002308
2026-07-07 00:00:00+00:00,9690.051973091206
2026-07-07 04:00:00+00:00,9683.558772485365
2026-07-07 08:00:00+00:00,9709.734640923081
2026-07-07 12:00:00+00:00,9659.317604758919
2026-07-07 16:00:00+00:00,9620.20180182995
2026-07-07 20:00:00+00:00,9619.630885741317
2026-07-08 00:00:00+00:00,9621.988169367269
2026-07-08 04:00:00+00:00,9620.857085796451
2026-07-08 08:00:00+00:00,9581.713940350564
2026-07-08 12:00:00+00:00,9560.578430187801
2026-07-08 16:00:00+00:00,9596.749410971504
2026-07-08 20:00:00+00:00,9593.48035174538
2026-07-09 00:00:00+00:00,9608.579964165292
2026-07-09 04:00:00+00:00,9616.897588853211
2026-07-09 08:00:00+00:00,9598.692644293176
2026-07-09 12:00:00+00:00,9639.611354898228
2026-07-09 16:00:00+00:00,9680.605418965988
2026-07-09 20:00:00+00:00,9668.52897403581
2026-07-10 00:00:00+00:00,9669.941750472462
2026-07-10 04:00:00+00:00,9662.807559023924
2026-07-10 08:00:00+00:00,9667.606742306121
2026-07-10 12:00:00+00:00,9675.307011232879
2026-07-10 16:00:00+00:00,9688.272105654447
2026-07-10 20:00:00+00:00,9681.309348747116
2026-07-11 00:00:00+00:00,9675.843232114163
2026-07-11 04:00:00+00:00,9665.908193616973
2026-07-11 08:00:00+00:00,9675.010887333987
2026-07-11 12:00:00+00:00,9664.470304692419
2026-07-11 16:00:00+00:00,9660.964296648403
2026-07-11 20:00:00+00:00,9660.547672325683
2026-07-12 00:00:00+00:00,9675.013168309482
2026-07-12 04:00:00+00:00,9670.827743185571
2026-07-12 08:00:00+00:00,9672.395830322053
2026-07-12 12:00:00+00:00,9667.575400802707
2026-07-12 16:00:00+00:00,9669.4923119472
2026-07-12 20:00:00+00:00,9669.493268861144
2026-07-13 00:00:00+00:00,9618.416459738903
2026-07-13 04:00:00+00:00,9618.956079363761
2026-07-13 08:00:00+00:00,9620.26093145545
2026-07-13 12:00:00+00:00,9626.301998954597
2026-07-13 16:00:00+00:00,9623.016314904628
2026-07-13 20:00:00+00:00,9619.068023203126
2026-07-14 00:00:00+00:00,9609.443315925873
2026-07-14 04:00:00+00:00,9602.345072890213
2026-07-14 08:00:00+00:00,9604.159557139978
2026-07-14 12:00:00+00:00,9599.731417066932
2026-07-14 16:00:00+00:00,9612.863593528711
2026-07-14 20:00:00+00:00,9620.847303788578
2026-07-15 00:00:00+00:00,9621.362032200324
2026-07-15 04:00:00+00:00,9616.340512445353
2026-07-15 08:00:00+00:00,9628.477604541777
2026-07-15 12:00:00+00:00,9691.188307969273
2026-07-15 16:00:00+00:00,9705.15651186472
2026-07-15 20:00:00+00:00,9706.49849234293
2026-07-16 00:00:00+00:00,9709.781838793022
2026-07-16 04:00:00+00:00,9700.469512093761
2026-07-16 08:00:00+00:00,9704.408248319625
2026-07-16 12:00:00+00:00,9730.201333721805
2026-07-16 16:00:00+00:00,9732.74486530191
2026-07-16 20:00:00+00:00,9741.049653155074
2026-07-17 00:00:00+00:00,9728.447644026981
2026-07-17 04:00:00+00:00,9739.341556874368
2026-07-17 08:00:00+00:00,9713.99148851232
2026-07-17 12:00:00+00:00,9710.636430690609
2026-07-17 16:00:00+00:00,9719.425078171782
2026-07-17 20:00:00+00:00,9718.656489228562
2026-07-18 00:00:00+00:00,9708.397497682097
2026-07-18 04:00:00+00:00,9708.130162397498
2026-07-18 08:00:00+00:00,9708.063328576349
2026-07-18 12:00:00+00:00,9708.063328576349
2026-07-18 16:00:00+00:00,9710.803515243482
2026-07-18 20:00:00+00:00,9712.207025487625
2026-07-19 00:00:00+00:00,9712.207025487625
2026-07-19 04:00:00+00:00,9706.993987437954
2026-07-19 08:00:00+00:00,9706.993987437954
2026-07-19 12:00:00+00:00,9706.793485974507
2026-07-19 16:00:00+00:00,9711.538687276128
2026-07-19 20:00:00+00:00,9713.276366626018
2026-07-20 00:00:00+00:00,9723.50194126191
2026-07-20 04:00:00+00:00,9716.684891504648
2026-07-20 08:00:00+00:00,9705.122640445767
2026-07-20 12:00:00+00:00,9659.471057182787
2026-07-20 16:00:00+00:00,9641.797830041392
2026-07-20 20:00:00+00:00,9642.375926256298
2026-07-21 00:00:00+00:00,9661.012647089203
2026-07-21 04:00:00+00:00,9663.930656554916
2026-07-21 08:00:00+00:00,9666.270569805723
2026-07-21 12:00:00+00:00,9673.67570703475
2026-07-21 16:00:00+00:00,9677.474625018414
2026-07-21 20:00:00+00:00,9674.96954142049
2026-07-22 00:00:00+00:00,9670.152072962945
2026-07-22 04:00:00+00:00,9660.351965700738
2026-07-22 08:00:00+00:00,9660.379494091925
2026-07-22 12:00:00+00:00,9678.685874230598
2026-07-22 16:00:00+00:00,9667.206535106046
2026-07-22 20:00:00+00:00,9665.004263811168
2026-07-23 00:00:00+00:00,9664.426167596263
2026-07-23 04:00:00+00:00,9655.83730954624
2026-07-23 08:00:00+00:00,9654.103020901523
2026-07-23 12:00:00+00:00,9625.87783107785
2026-07-23 16:00:00+00:00,9625.87783107785
2026-07-23 20:00:00+00:00,9625.87783107785
2026-07-24 00:00:00+00:00,9625.87783107785
2026-07-24 04:00:00+00:00,9625.87783107785
2026-07-24 08:00:00+00:00,9625.87783107785
2026-07-24 12:00:00+00:00,9625.87783107785
2026-07-24 16:00:00+00:00,9622.337457733502
2026-07-24 20:00:00+00:00,9625.57955786569
2026-07-25 00:00:00+00:00,9621.699667543562
2026-07-25 04:00:00+00:00,9617.926075586427
2026-07-25 08:00:00+00:00,9617.022539484013
2026-07-25 12:00:00+00:00,9617.554031308962
2026-07-25 16:00:00+00:00,9615.587511556652
2026-07-25 20:00:00+00:00,9615.374914826672
2026-07-26 00:00:00+00:00,9615.374914826672
2026-07-26 04:00:00+00:00,9615.374914826672
2026-07-26 08:00:00+00:00,9615.321765644178
2026-07-26 12:00:00+00:00,9617.341434578982
2026-07-26 16:00:00+00:00,9621.274474083604
2026-07-26 20:00:00+00:00,9619.998893703727
2026-07-27 00:00:00+00:00,9637.53812392704
2026-07-27 04:00:00+00:00,9626.40458325087
2026-07-27 08:00:00+00:00,9626.256938151188
2026-07-27 12:00:00+00:00,9621.043545575421
2026-07-27 16:00:00+00:00,9624.233899374158
2026-07-27 20:00:00+00:00,9625.265183368185
2026-07-28 00:00:00+00:00,9628.864610546549
2026-07-28 04:00:00+00:00,9626.43808466891
2026-07-28 08:00:00+00:00,9632.893137098421
2026-07-28 12:00:00+00:00,9646.944641828315
2026-07-28 16:00:00+00:00,9645.196440887561
2026-07-28 20:00:00+00:00,9658.495718101409
2026-07-29 00:00:00+00:00,9654.948423858314
2026-07-29 04:00:00+00:00,9659.147567560056
2026-07-29 08:00:00+00:00,9654.353962663197
2026-07-29 12:00:00+00:00,9628.682646818903
2026-07-29 16:00:00+00:00,9614.226069180295
2026-07-29 20:00:00+00:00,9625.227949956736
2026-07-30 00:00:00+00:00,9615.92684302013
2026-07-30 04:00:00+00:00,9615.076456100212
2026-07-30 08:00:00+00:00,9603.171039221357
2026-07-30 12:00:00+00:00,9575.5948516298
2026-07-30 16:00:00+00:00,9575.5948516298
2026-07-30 20:00:00+00:00,9575.5948516298
2026-07-31 00:00:00+00:00,9571.764613689147
2026-07-31 04:00:00+00:00,9572.97739166506
2026-07-31 08:00:00+00:00,9551.647612040053
2026-07-31 12:00:00+00:00,9505.820460430667
2026-07-31 16:00:00+00:00,9541.207290076414
2026-07-31 20:00:00+00:00,9516.35695643094
2026-08-01 00:00:00+00:00,9526.14321792408
2026-08-01 04:00:00+00:00,9531.266041737845
2026-08-01 08:00:00+00:00,9528.021018888812
2026-08-01 12:00:00+00:00,9529.805331435935
2026-08-01 16:00:00+00:00,9524.960127634531
2026-08-01 20:00:00+00:00,9525.521947377005
2026-08-02 00:00:00+00:00,9543.549414187695
2026-08-02 04:00:00+00:00,9547.596328487809
2026-08-02 08:00:00+00:00,9548.837411094286
2026-08-02 12:00:00+00:00,9551.365937038841
2026-08-02 16:00:00+00:00,9563.849378648396
2026-08-02 20:00:00+00:00,9570.580729425927
2026-08-03 00:00:00+00:00,9585.831485264407
2026-08-03 04:00:00+00:00,9575.097025058563
2026-08-03 08:00:00+00:00,9554.04118681484
2026-08-03 12:00:00+00:00,9648.06939410276
2026-08-03 16:00:00+00:00,9653.80579263788
2026-08-03 20:00:00+00:00,9662.36658604056
2026-08-04 00:00:00+00:00,9673.63494290593
2026-08-04 04:00:00+00:00,9682.777167199205
2026-08-04 08:00:00+00:00,9699.375155125872
2026-08-04 12:00:00+00:00,9743.469676831271
2026-08-04 16:00:00+00:00,9783.50215758404
2026-08-04 20:00:00+00:00,9770.787014551748
2026-08-05 00:00:00+00:00,9785.042222885557
2026-08-05 04:00:00+00:00,9789.264220050092
2026-08-05 08:00:00+00:00,9776.46754305051
2026-08-05 12:00:00+00:00,9742.654044642495
2026-08-05 16:00:00+00:00,9729.569865798967
2026-08-05 20:00:00+00:00,9734.48848317069
2026-08-06 00:00:00+00:00,9733.854409343887
2026-08-06 04:00:00+00:00,9725.052475689121
2026-08-06 08:00:00+00:00,9723.287352511838
2026-08-06 12:00:00+00:00,9711.289862976035
2026-08-06 16:00:00+00:00,9710.40038164693
2026-08-06 20:00:00+00:00,9722.293386547804
2026-08-07 00:00:00+00:00,9712.578595957748
2026-08-07 04:00:00+00:00,9727.732819838911
2026-08-07 08:00:00+00:00,9735.554199413073
2026-08-07 12:00:00+00:00,9799.626053438533
2026-08-07 16:00:00+00:00,9787.525813001119
2026-08-07 20:00:00+00:00,9789.86282176808
2026-08-08 00:00:00+00:00,9794.34766306766
2026-08-08 04:00:00+00:00,9785.21524358999
2026-08-08 08:00:00+00:00,9785.157160954608
2026-08-08 12:00:00+00:00,9787.407290887695
2026-08-08 16:00:00+00:00,9789.913690386584
2026-08-08 20:00:00+00:00,9791.55377283016
2026-08-09 00:00:00+00:00,9794.266476208013
2026-08-09 04:00:00+00:00,9797.66378714997
2026-08-09 08:00:00+00:00,9795.227760240705
2026-08-09 12:00:00+00:00,9800.209254986847
2026-08-09 16:00:00+00:00,9802.527268006837
2026-08-09 20:00:00+00:00,9827.172954334153
2026-08-10 00:00:00+00:00,9802.997206837226
2026-08-10 04:00:00+00:00,9812.336720067542
2026-08-10 08:00:00+00:00,9797.948979137953
2026-08-10 12:00:00+00:00,9803.644354764456
2026-08-10 16:00:00+00:00,9791.927291289656
2026-08-10 20:00:00+00:00,9780.2752941866
2026-08-11 00:00:00+00:00,9791.772210005813
2026-08-11 04:00:00+00:00,9785.52391437292
2026-08-11 08:00:00+00:00,9797.052170483663
2026-08-11 12:00:00+00:00,9792.28734518606
2026-08-11 16:00:00+00:00,9783.231196363351
2026-08-11 20:00:00+00:00,9783.535206224662
2026-08-12 00:00:00+00:00,9782.506249770993
2026-08-12 04:00:00+00:00,9784.657704174118
2026-08-12 08:00:00+00:00,9787.183324560396
2026-08-12 12:00:00+00:00,9748.359010920909
2026-08-12 16:00:00+00:00,9748.359010920909
2026-08-12 20:00:00+00:00,9748.359010920909
2026-08-13 00:00:00+00:00,9748.359010920909
2026-08-13 04:00:00+00:00,9748.359010920909
2026-08-13 08:00:00+00:00,9748.359010920909
2026-08-13 12:00:00+00:00,9748.359010920909
2026-08-13 16:00:00+00:00,9740.561883449613
2026-08-13 20:00:00+00:00,9737.750407094532
2026-08-14 00:00:00+00:00,9727.597645544012
2026-08-14 04:00:00+00:00,9736.405298774846
2026-08-14 08:00:00+00:00,9751.356356296226
2026-08-14 12:00:00+00:00,9711.77191042113
2026-08-14 16:00:00+00:00,9735.272171647408
2026-08-14 20:00:00+00:00,9730.317285334735
2026-08-15 00:00:00+00:00,9737.716716565716
2026-08-15 04:00:00+00:00,9742.043867115826
2026-08-15 08:00:00+00:00,9740.55015239858
2026-08-15 12:00:00+00:00,9739.70039747736
2026-08-15 16:00:00+00:00,9740.94417043859
2026-08-15 20:00:00+00:00,9746.214321980002
2026-08-16 00:00:00+00:00,9747.534309489787
2026-08-16 04:00:00+00:00,9746.616358388364
2026-08-16 08:00:00+00:00,9747.813482581078
2026-08-16 12:00:00+00:00,9750.978624996544
2026-08-16 16:00:00+00:00,9754.39703020312
2026-08-16 20:00:00+00:00,9759.565644534974
2026-08-17 00:00:00+00:00,9752.07045285828
2026-08-17 04:00:00+00:00,9760.86038718529
2026-08-17 08:00:00+00:00,9741.710192326507
2026-08-17 12:00:00+00:00,9734.73006737512
2026-08-17 16:00:00+00:00,9703.975261351254
2026-08-17 20:00:00+00:00,9705.651967145093
2026-08-18 00:00:00+00:00,9669.3365812921
2026-08-18 04:00:00+00:00,9669.3365812921
2026-08-18 08:00:00+00:00,9669.3365812921
2026-08-18 12:00:00+00:00,9669.3365812921
2026-08-18 16:00:00+00:00,9665.468846659584
2026-08-18 20:00:00+00:00,9666.348021803118
