timestamp,symbol,enter,leave,scale
2026-07-01 20:00:00+00:00,AAPL,True,False,0.9076874526947668
2026-07-01 20:00:00+00:00,TSLA,True,False,0.5279260128788809
2026-07-02 00:00:00+00:00,QQQ,False,True,1.0
2026-07-02 00:00:00+00:00,SPY,False,False,1.0
2026-07-02 00:00:00+00:00,AAPL,False,False,0.9369161553186175
2026-07-02 00:00:00+00:00,TSLA,False,False,0.5360655240819867
2026-07-02 04:00:00+00:00,QQQ,False,False,1.0
2026-07-02 04:00:00+00:00,AAPL,False,False,0.9575897732741047
2026-07-02 04:00:00+00:00,TSLA,False,False,0.549704972519805
2026-07-02 08:00:00+00:00,QQQ,False,True,1.0
2026-07-02 08:00:00+00:00,SPY,False,False,1.0
2026-07-02 08:00:00+00:00,AAPL,False,False,0.9735472752654288
2026-07-02 08:00:00+00:00,TSLA,False,False,0.5491643138798245
2026-07-02 12:00:00+00:00,QQQ,False,False,1.0
2026-07-02 12:00:00+00:00,SPY,False,False,1.0
2026-07-02 12:00:00+00:00,AAPL,False,False,0.9489157876959335
2026-07-02 12:00:00+00:00,TSLA,False,False,0.5517782640508065
2026-07-02 16:00:00+00:00,QQQ,False,True,1.0
2026-07-02 16:00:00+00:00,SPY,False,False,1.0
2026-07-02 16:00:00+00:00,AAPL,False,False,0.7204844027423917
2026-07-02 16:00:00+00:00,TSLA,False,True,0.41058937227484005
2026-07-02 20:00:00+00:00,QQQ,False,True,1.0
2026-07-02 20:00:00+00:00,SPY,False,False,1.0
2026-07-02 20:00:00+00:00,AAPL,True,False,0.720706404637432
2026-07-02 20:00:00+00:00,TSLA,False,True,0.43270400228003003
2026-07-03 00:00:00+00:00,QQQ,False,False,1.0
2026-07-03 00:00:00+00:00,SPY,False,False,1.0
2026-07-03 00:00:00+00:00,AAPL,True,False,0.7245928943479046
2026-07-03 00:00:00+00:00,TSLA,False,False,0.4320144834865029
2026-07-08 08:00:00+00:00,QQQ,False,False,1.0
2026-07-08 08:00:00+00:00,SPY,False,False,1.0
2026-07-08 08:00:00+00:00,AAPL,False,False,1.0
2026-07-08 08:00:00+00:00,TSLA,False,False,0.552552240711953
2026-07-08 12:00:00+00:00,QQQ,False,True,1.0
2026-07-08 12:00:00+00:00,SPY,False,True,1.0
2026-07-08 12:00:00+00:00,AAPL,False,True,1.0
2026-07-08 12:00:00+00:00,TSLA,False,True,0.5580057488058953
2026-07-08 16:00:00+00:00,QQQ,False,False,1.0
2026-07-08 16:00:00+00:00,SPY,False,False,1.0
2026-07-08 16:00:00+00:00,AAPL,False,False,1.0
2026-07-08 16:00:00+00:00,TSLA,False,True,0.563375737337527
2026-07-08 20:00:00+00:00,QQQ,False,False,1.0
2026-07-08 20:00:00+00:00,SPY,False,False,1.0
2026-07-08 20:00:00+00:00,AAPL,False,False,1.0
2026-07-08 20:00:00+00:00,TSLA,False,False,0.5824264340819022
2026-07-09 00:00:00+00:00,QQQ,False,False,1.0
2026-07-09 00:00:00+00:00,SPY,False,False,1.0
2026-07-09 00:00:00+00:00,AAPL,False,False,1.0
2026-07-09 00:00:00+00:00,TSLA,False,False,0.6015040184452782
2026-07-09 04:00:00+00:00,QQQ,False,False,1.0
2026-07-09 04:00:00+00:00,SPY,False,False,1.0
2026-07-09 04:00:00+00:00,TSLA,False,False,0.6192417086370668
2026-07-09 08:00:00+00:00,QQQ,False,False,1.0
2026-07-09 08:00:00+00:00,SPY,False,False,1.0
2026-07-09 08:00:00+00:00,AAPL,False,False,1.0
2026-07-09 12:00:00+00:00,QQQ,False,False,1.0
2026-07-09 12:00:00+00:00,SPY,False,False,1.0
2026-07-09 12:00:00+00:00,AAPL,False,False,1.0
2026-07-09 12:00:00+00:00,TSLA,False,False,0.6132239701659049
2026-07-09 16:00:00+00:00,QQQ,False,False,1.0
2026-07-09 16:00:00+00:00,SPY,False,False,1.0
2026-07-09 16:00:00+00:00,AAPL,False,False,1.0
2026-07-09 16:00:00+00:00,TSLA,False,False,0.8323920867114608
2026-07-09 20:00:00+00:00,QQQ,False,False,1.0
2026-07-09 20:00:00+00:00,SPY,False,False,1.0
2026-07-09 20:00:00+00:00,AAPL,False,False,1.0
2026-07-09 20:00:00+00:00,TSLA,False,False,0.7973198932201521
2026-07-10 00:00:00+00:00,QQQ,False,False,1.0
2026-07-10 00:00:00+00:00,SPY,False,False,1.0
2026-07-10 00:00:00+00:00,AAPL,False,False,1.0
2026-07-10 00:00:00+00:00,TSLA,False,False,0.8020263596586045
2026-07-10 04:00:00+00:00,QQQ,False,False,1.0
2026-07-10 04:00:00+00:00,SPY,False,False,1.0
2026-07-10 04:00:00+00:00,TSLA,False,False,0.8088801646116003
2026-07-10 08:00:00+00:00,QQQ,False,False,1.0
2026-07-10 08:00:00+00:00,SPY,False,False,1.0
2026-07-10 08:00:00+00:00,AAPL,False,False,1.0
2026-07-10 08:00:00+00:00,TSLA,False,False,0.807869660916856
2026-07-10 12:00:00+00:00,QQQ,False,False,1.0
2026-07-10 12:00:00+00:00,SPY,False,False,1.0
2026-07-10 12:00:00+00:00,AAPL,False,False,1.0
2026-07-10 12:00:00+00:00,TSLA,False,False,0.8244470309154709
2026-07-10 16:00:00+00:00,QQQ,False,False,1.0
2026-07-10 16:00:00+00:00,SPY,False,False,1.0
2026-07-10 16:00:00+00:00,AAPL,False,False,1.0
2026-07-10 16:00:00+00:00,TSLA,False,False,1.0
2026-07-10 20:00:00+00:00,QQQ,False,False,1.0
2026-07-10 20:00:00+00:00,SPY,True,False,1.0
2026-07-10 20:00:00+00:00,AAPL,False,False,1.0
2026-07-10 20:00:00+00:00,TSLA,False,False,1.0
2026-07-11 00:00:00+00:00,QQQ,True,False,1.0
2026-07-11 00:00:00+00:00,SPY,True,False,1.0
2026-07-11 00:00:00+00:00,AAPL,False,False,1.0
2026-07-11 00:00:00+00:00,TSLA,False,False,1.0
2026-07-15 08:00:00+00:00,AAPL,False,False,1.0
2026-07-15 12:00:00+00:00,QQQ,False,False,1.0
2026-07-15 12:00:00+00:00,SPY,False,False,1.0
2026-07-15 12:00:00+00:00,AAPL,False,False,1.0
2026-07-15 12:00:00+00:00,TSLA,False,False,1.0
2026-07-15 16:00:00+00:00,QQQ,False,False,1.0
2026-07-15 16:00:00+00:00,SPY,False,False,1.0
2026-07-15 16:00:00+00:00,AAPL,False,False,0.9439422023395765
2026-07-15 16:00:00+00:00,TSLA,False,False,1.0
2026-07-15 20:00:00+00:00,QQQ,False,False,1.0
2026-07-15 20:00:00+00:00,SPY,False,False,1.0
2026-07-15 20:00:00+00:00,AAPL,True,False,0.9760401045500283
2026-07-15 20:00:00+00:00,TSLA,False,False,1.0
2026-07-16 00:00:00+00:00,QQQ,False,False,1.0
2026-07-16 00:00:00+00:00,SPY,False,False,1.0
2026-07-16 00:00:00+00:00,AAPL,True,False,1.0
2026-07-16 00:00:00+00:00,TSLA,False,False,1.0
2026-07-16 04:00:00+00:00,QQQ,False,False,1.0
2026-07-16 04:00:00+00:00,SPY,False,False,1.0
2026-07-16 04:00:00+00:00,TSLA,False,False,1.0
2026-07-16 08:00:00+00:00,QQQ,False,False,1.0
2026-07-16 08:00:00+00:00,AAPL,False,False,1.0
2026-07-16 08:00:00+00:00,TSLA,False,False,1.0
2026-07-16 12:00:00+00:00,QQQ,False,False,1.0
2026-07-16 12:00:00+00:00,SPY,False,False,1.0
2026-07-16 12:00:00+00:00,AAPL,False,False,1.0
2026-07-16 12:00:00+00:00,TSLA,False,False,1.0
2026-07-16 16:00:00+00:00,QQQ,False,False,1.0
2026-07-16 16:00:00+00:00,SPY,False,False,1.0
2026-07-16 16:00:00+00:00,AAPL,False,False,1.0
2026-07-16 16:00:00+00:00,TSLA,False,False,1.0
2026-07-16 20:00:00+00:00,QQQ,False,True,1.0
2026-07-16 20:00:00+00:00,SPY,False,False,1.0
2026-07-16 20:00:00+00:00,AAPL,True,False,1.0
2026-07-16 20:00:00+00:00,TSLA,False,False,1.0
2026-07-17 00:00:00+00:00,QQQ,False,False,1.0
2026-07-17 00:00:00+00:00,SPY,False,False,1.0
2026-07-17 00:00:00+00:00,AAPL,True,False,1.0
2026-07-17 00:00:00+00:00,TSLA,False,False,1.0
2026-07-17 04:00:00+00:00,QQQ,False,True,1.0
2026-07-17 04:00:00+00:00,SPY,False,True,1.0
2026-07-17 04:00:00+00:00,AAPL,True,False,1.0
2026-07-17 04:00:00+00:00,TSLA,False,False,1.0
2026-07-17 08:00:00+00:00,QQQ,False,True,1.0
2026-07-17 08:00:00+00:00,SPY,False,True,1.0
2026-07-17 08:00:00+00:00,AAPL,False,False,1.0
2026-07-17 08:00:00+00:00,TSLA,False,True,1.0
2026-07-17 12:00:00+00:00,QQQ,False,False,1.0
2026-07-17 12:00:00+00:00,SPY,False,False,1.0
2026-07-17 12:00:00+00:00,AAPL,False,False,0.9799277782993132
2026-07-17 12:00:00+00:00,TSLA,False,False,1.0
2026-07-17 16:00:00+00:00,QQQ,False,False,1.0
2026-07-17 16:00:00+00:00,SPY,False,False,1.0
2026-07-17 16:00:00+00:00,AAPL,False,False,0.9930981220428116
2026-07-17 16:00:00+00:00,TSLA,False,True,1.0
2026-07-17 20:00:00+00:00,QQQ,False,False,1.0
2026-07-17 20:00:00+00:00,AAPL,False,False,0.994611977004664
2026-07-17 20:00:00+00:00,TSLA,False,False,1.0
2026-07-18 00:00:00+00:00,QQQ,False,False,1.0
2026-07-18 00:00:00+00:00,SPY,False,False,1.0
