timestamp,signal_time,symbol,quantity,price,fee,slippage_cost,reason
2026-06-22 00:02:00+00:00,2026-06-22 00:01:00+00:00,SPY,6.94,743.158602,5.157520697879999,1.031297879999879,buy_hold
2026-06-22 00:03:00+00:00,2026-06-22 00:01:00+00:00,SPY,3.83,744.04878,2.8497068274,0.5698273999999538,buy_hold
2026-08-17 00:01:00+00:00,2026-08-17 00:00:00+00:00,SPY,-9.81,776.304708,7.61554918548,1.523414520000307,planned_end_exit
2026-08-17 00:02:00+00:00,2026-08-17 00:00:00+00:00,SPY,-0.96,776.974574,0.7458955910399999,0.14920896000003267,planned_end_exit
