entry_time,net_pnl,fees,entry_notional,symbol,exit_time,reason
2026-07-01 20:01:00+00:00,-65.094587279472,2.047691487472,1055.369191632,TSLA,2026-07-02 14:34:00+00:00,trailing_stop
2026-07-10 20:01:00+00:00,-29.85696405335976,3.9918042133599996,2008.8346865999997,SPY,2026-07-17 04:02:00+00:00,signal_exit
2026-07-01 20:01:00+00:00,158.1742653765122,3.7902400954880004,1814.137795008,AAPL,2026-07-23 16:01:00+00:00,signal_exit
2026-07-24 20:01:00+00:00,-12.596828446895742,3.7019573108959998,1855.4260910159999,AAPL,2026-07-30 16:01:00+00:00,signal_exit
2026-07-31 08:01:00+00:00,12.688647947712024,3.0749261642879997,1529.581295088,TSLA,2026-08-06 16:01:00+00:00,signal_exit
2026-07-31 04:01:00+00:00,61.80380389943992,4.07782786056,2005.9731144000002,QQQ,2026-08-20 12:01:00+00:00,signal_exit
2026-07-31 08:01:00+00:00,48.6638882603521,4.064891331648,2006.0812760279998,SPY,2026-08-20 16:01:00+00:00,signal_exit
2026-08-14 00:01:00+00:00,6.955641133199985,3.5919653468000003,1790.70887016,TSLA,2026-08-26 16:01:00+00:00,signal_exit
2026-08-19 20:03:00+00:00,11.772869831112102,2.352241320888,1169.0581048679999,AAPL,2026-09-04 16:01:00+00:00,signal_exit
2026-08-27 04:01:00+00:00,-20.531562575640002,4.0444693356400006,2030.47821444,QQQ,2026-09-10 12:01:00+00:00,signal_exit
2026-08-27 04:01:00+00:00,-34.00389419261987,4.0339961326200005,2031.98301534,SPY,2026-09-10 16:01:00+00:00,signal_exit
2026-09-03 20:01:00+00:00,-60.327713147022095,2.043837885022,1051.060880142,TSLA,2026-09-16 00:02:00+00:00,planned_end_exit
2026-09-11 00:01:00+00:00,32.199010538640486,4.07848998136,2021.1062404199997,AAPL,2026-09-16 00:06:00+00:00,planned_end_exit
