entry_time,net_pnl,fees,entry_notional,symbol,exit_time,reason
2026-07-01 08:01:00+00:00,-40.73774523204737,5.9812675670474995,2011.134094515,QQQ,2026-07-01 20:01:00+00:00,signal_exit
2026-07-02 04:01:00+00:00,-28.520139515162533,5.9749459901625,2002.92126015,QQQ,2026-07-02 08:01:00+00:00,signal_exit
2026-07-01 00:01:00+00:00,-40.34525750249977,2.7564500025,937.6110712499999,TSLA,2026-07-02 14:34:00+00:00,trailing_stop
2026-07-01 08:01:00+00:00,-6.896094773889658,5.99818087389,1999.8425815800001,SPY,2026-07-08 08:01:00+00:00,signal_exit
2026-07-01 08:01:00+00:00,143.5833179017504,6.21423309825,1996.5122572499997,AAPL,2026-07-08 08:01:00+00:00,signal_exit
2026-07-09 08:01:00+00:00,-13.949055756012374,6.005780431012499,2005.898448,AAPL,2026-07-09 12:03:00+00:00,signal_exit
2026-07-09 16:01:00+00:00,-10.426077012599794,6.006958212600001,2004.5289636,AAPL,2026-07-15 08:01:00+00:00,signal_exit
2026-07-10 08:01:00+00:00,-39.24624717725244,4.797439042252501,1616.3707514850003,TSLA,2026-07-15 12:01:00+00:00,signal_exit
2026-07-09 16:01:00+00:00,-28.290800848849944,5.96925444885,2000.91225615,QQQ,2026-07-15 16:01:00+00:00,signal_exit
2026-07-15 20:01:00+00:00,-9.418982960197154,5.964039995197499,1989.7408032149997,QQQ,2026-07-16 00:02:00+00:00,signal_exit
2026-07-16 04:01:00+00:00,-20.18759864735965,5.933341287359999,1984.9075577999997,QQQ,2026-07-16 08:01:00+00:00,signal_exit
2026-07-09 20:01:00+00:00,-11.23680003390001,5.9937006339000005,2000.5217610000002,SPY,2026-07-16 20:01:00+00:00,signal_exit
2026-07-15 16:01:00+00:00,-16.42598570162449,5.617865951624999,1878.0260437499996,AAPL,2026-07-22 08:01:00+00:00,signal_exit
2026-07-22 16:01:00+00:00,-24.542552314559874,4.33235775456,1454.2243488,TSLA,2026-07-22 20:01:00+00:00,signal_exit
2026-07-22 16:01:00+00:00,-31.4490568258199,5.880977045820001,1973.1097218300001,QQQ,2026-07-23 08:01:00+00:00,signal_exit
2026-07-22 16:01:00+00:00,-23.05397071710503,5.893375887105,1973.03892645,SPY,2026-07-23 08:01:00+00:00,signal_exit
2026-07-29 08:01:00+00:00,-33.47781903899993,5.869369089,1970.260587975,SPY,2026-07-29 16:01:00+00:00,signal_exit
2026-07-24 20:01:00+00:00,20.35552448337029,5.4567214566299995,1806.0010292399998,AAPL,2026-07-29 20:01:00+00:00,signal_exit
2026-07-30 00:01:00+00:00,-20.301915166074803,5.860363716075001,1960.67534775,AAPL,2026-07-30 04:14:00+00:00,signal_exit
2026-07-31 04:01:00+00:00,42.70545755314972,4.72404764685,1550.96779635,TSLA,2026-08-05 16:01:00+00:00,signal_exit
2026-07-31 00:01:00+00:00,63.316452818182796,5.9508295268175,1948.9762011,QQQ,2026-08-06 12:01:00+00:00,signal_exit
2026-08-06 16:01:00+00:00,-10.128467875767456,5.9405838207675,1982.28854895,QQQ,2026-08-06 20:01:00+00:00,signal_exit
2026-07-31 04:01:00+00:00,56.803612950050415,5.94732814995,1951.0672460999997,SPY,2026-08-07 00:02:00+00:00,signal_exit
2026-08-05 08:01:00+00:00,-42.60290601782985,5.21435619783,1756.81300752,AAPL,2026-08-12 08:01:00+00:00,signal_exit
2026-08-07 20:02:00+00:00,-21.2688121541152,5.437496744115,1820.4145724100001,TSLA,2026-08-12 16:01:00+00:00,signal_exit
2026-08-13 00:01:00+00:00,15.573020817800266,5.9380299822,1968.5878019999996,QQQ,2026-08-17 00:01:00+00:00,planned_end_exit
2026-08-13 12:01:00+00:00,-1.566850147979605,5.90715642798,1966.88198952,SPY,2026-08-17 00:01:00+00:00,planned_end_exit
2026-08-14 08:01:00+00:00,-10.279024592650035,5.91661889265,1974.3875004000001,AAPL,2026-08-17 00:01:00+00:00,planned_end_exit
2026-08-14 00:01:00+00:00,-6.7505368863747695,5.176527636375,1726.2962167499998,TSLA,2026-08-17 00:01:00+00:00,planned_end_exit
